Property_Codes,url
25518412,https://fr.comparis.ch/immobilien/marktplatz/details/show/25518412
27750026,https://fr.comparis.ch/immobilien/marktplatz/details/show/27750026
25291873,https://fr.comparis.ch/immobilien/marktplatz/details/show/25291873
23559937,https://fr.comparis.ch/immobilien/marktplatz/details/show/23559937
27133634,https://fr.comparis.ch/immobilien/marktplatz/details/show/27133634
25512643,https://fr.comparis.ch/immobilien/marktplatz/details/show/25512643
27848228,https://fr.comparis.ch/immobilien/marktplatz/details/show/27848228
25467944,https://fr.comparis.ch/immobilien/marktplatz/details/show/25467944
26332294,https://fr.comparis.ch/immobilien/marktplatz/details/show/26332294
25441984,https://fr.comparis.ch/immobilien/marktplatz/details/show/25441984
27306005,https://fr.comparis.ch/immobilien/marktplatz/details/show/27306005
25405192,https://fr.comparis.ch/immobilien/marktplatz/details/show/25405192
25657564,https://fr.comparis.ch/immobilien/marktplatz/details/show/25657564
27289509,https://fr.comparis.ch/immobilien/marktplatz/details/show/27289509
27373008,https://fr.comparis.ch/immobilien/marktplatz/details/show/27373008
25290280,https://fr.comparis.ch/immobilien/marktplatz/details/show/25290280
27634423,https://fr.comparis.ch/immobilien/marktplatz/details/show/27634423
25731241,https://fr.comparis.ch/immobilien/marktplatz/details/show/25731241
25962753,https://fr.comparis.ch/immobilien/marktplatz/details/show/25962753
25256984,https://fr.comparis.ch/immobilien/marktplatz/details/show/25256984
25291867,https://fr.comparis.ch/immobilien/marktplatz/details/show/25291867
27212808,https://fr.comparis.ch/immobilien/marktplatz/details/show/27212808
27793257,https://fr.comparis.ch/immobilien/marktplatz/details/show/27793257
25008213,https://fr.comparis.ch/immobilien/marktplatz/details/show/25008213
23800709,https://fr.comparis.ch/immobilien/marktplatz/details/show/23800709
25121729,https://fr.comparis.ch/immobilien/marktplatz/details/show/25121729
27458045,https://fr.comparis.ch/immobilien/marktplatz/details/show/27458045
25066781,https://fr.comparis.ch/immobilien/marktplatz/details/show/25066781
25231464,https://fr.comparis.ch/immobilien/marktplatz/details/show/25231464
25022880,https://fr.comparis.ch/immobilien/marktplatz/details/show/25022880
24910012,https://fr.comparis.ch/immobilien/marktplatz/details/show/24910012
23559935,https://fr.comparis.ch/immobilien/marktplatz/details/show/23559935
25291847,https://fr.comparis.ch/immobilien/marktplatz/details/show/25291847
24903489,https://fr.comparis.ch/immobilien/marktplatz/details/show/24903489
27634416,https://fr.comparis.ch/immobilien/marktplatz/details/show/27634416
27306001,https://fr.comparis.ch/immobilien/marktplatz/details/show/27306001
27305998,https://fr.comparis.ch/immobilien/marktplatz/details/show/27305998
27306007,https://fr.comparis.ch/immobilien/marktplatz/details/show/27306007
27306004,https://fr.comparis.ch/immobilien/marktplatz/details/show/27306004
27306398,https://fr.comparis.ch/immobilien/marktplatz/details/show/27306398
27306397,https://fr.comparis.ch/immobilien/marktplatz/details/show/27306397
27306008,https://fr.comparis.ch/immobilien/marktplatz/details/show/27306008
27306401,https://fr.comparis.ch/immobilien/marktplatz/details/show/27306401
27306002,https://fr.comparis.ch/immobilien/marktplatz/details/show/27306002
27306011,https://fr.comparis.ch/immobilien/marktplatz/details/show/27306011
27306417,https://fr.comparis.ch/immobilien/marktplatz/details/show/27306417
24828464,https://fr.comparis.ch/immobilien/marktplatz/details/show/24828464
25403906,https://fr.comparis.ch/immobilien/marktplatz/details/show/25403906
26818337,https://fr.comparis.ch/immobilien/marktplatz/details/show/26818337
24763850,https://fr.comparis.ch/immobilien/marktplatz/details/show/24763850
24660154,https://fr.comparis.ch/immobilien/marktplatz/details/show/24660154
27792937,https://fr.comparis.ch/immobilien/marktplatz/details/show/27792937
27854648,https://fr.comparis.ch/immobilien/marktplatz/details/show/27854648
24827810,https://fr.comparis.ch/immobilien/marktplatz/details/show/24827810
27634413,https://fr.comparis.ch/immobilien/marktplatz/details/show/27634413
27768440,https://fr.comparis.ch/immobilien/marktplatz/details/show/27768440
24215789,https://fr.comparis.ch/immobilien/marktplatz/details/show/24215789
24213655,https://fr.comparis.ch/immobilien/marktplatz/details/show/24213655
23995275,https://fr.comparis.ch/immobilien/marktplatz/details/show/23995275
25638253,https://fr.comparis.ch/immobilien/marktplatz/details/show/25638253
25638254,https://fr.comparis.ch/immobilien/marktplatz/details/show/25638254
23579336,https://fr.comparis.ch/immobilien/marktplatz/details/show/23579336
23579334,https://fr.comparis.ch/immobilien/marktplatz/details/show/23579334
23575683,https://fr.comparis.ch/immobilien/marktplatz/details/show/23575683
23099560,https://fr.comparis.ch/immobilien/marktplatz/details/show/23099560
23032736,https://fr.comparis.ch/immobilien/marktplatz/details/show/23032736
27634431,https://fr.comparis.ch/immobilien/marktplatz/details/show/27634431
27845155,https://fr.comparis.ch/immobilien/marktplatz/details/show/27845155
22942320,https://fr.comparis.ch/immobilien/marktplatz/details/show/22942320
22799188,https://fr.comparis.ch/immobilien/marktplatz/details/show/22799188
22798623,https://fr.comparis.ch/immobilien/marktplatz/details/show/22798623
27815206,https://fr.comparis.ch/immobilien/marktplatz/details/show/27815206
22469634,https://fr.comparis.ch/immobilien/marktplatz/details/show/22469634
27804372,https://fr.comparis.ch/immobilien/marktplatz/details/show/27804372
21564666,https://fr.comparis.ch/immobilien/marktplatz/details/show/21564666
21030801,https://fr.comparis.ch/immobilien/marktplatz/details/show/21030801
18981837,https://fr.comparis.ch/immobilien/marktplatz/details/show/18981837
27852418,https://fr.comparis.ch/immobilien/marktplatz/details/show/27852418
