address,available_from,balcony,closest_shop,contruction_year,dishwasher,dryer,elevator,floors,highway,kindergarten,parking_ext,parking_int,price,prim_school,public_transp,rooms,secon_school,sq_meters,tv,type,wash_m
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Usteristrasse 21 8001 Zürich,Immediately,,,not available,,,,5. floor,,,,,3450,,,1.5,,75,,Maisonette,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8002 Zürich ZH,nach Vereinbarung,,,nicht verfügbar,,,,nicht verfügbar,,,,,300,,,1.5,,nicht verfügbar,,Studio,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Usteristrasse 21 8001 Zürich,Immediata,,,non disponibile,,,,5. piano,,,,,3'450,,,1.5,,75,,Appartamento duplex,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8055 Zürich ZH,À convenir,,,Non disponible,,,,Non disponible,,,,,1'950,,,2.5,,Non disponible,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Baslerstrasse 60 8048 Zürich,Immediately,,,not available,,,,5. floor,,,,,3500,,,1,,29,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Baslerstrasse 60 8048 Zürich,Immediata,,,non disponibile,,,,5. piano,,,,,3'500,,,1,,29,True,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Baslerstrasse 60 8048 Zürich,Immediata,,,non disponibile,,,,5. piano,,,,,2'200,,,1,,22,True,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Baslerstrasse 60 8048 Zürich,Immediately,,,not available,,,,5. floor,,,,,2200,,,1,,22,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Stiglenstrasse 39 8052 Zürich ZH,sofort,,,nicht verfügbar,,,,3. Stock,,,,,1'263,,,2.5,,55,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Freigutstrasse 8002 Zürich,Immediata,,,non disponibile,,,,1. piano,,,,,1'400,,,1,,16,,Camera singola,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8005 Zürich ZH,nach Vereinbarung,,,nicht verfügbar,,,,1. Stock,,,,,1'336,,,2.5,,75,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8005 Zürich ZH,By arrangement,,,not available,,,,1. floor,,,,,1336,,,2.5,,75,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8004 Zürich ZH,nach Vereinbarung,,,nicht verfügbar,,,,nicht verfügbar,,,,,1'600,,,2.5,,nicht verfügbar,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8004 Zürich ZH,By arrangement,,,not available,,,,not available,,,,,1600,,,2.5,,not available,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}schärenmoosstrasse 76 8052 Zürich ZH,01.06.2022,True,,2021,,,,10. floor,,,,,2770,,,2.5,,77,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}schärenmoosstrasse 76 8052 Zürich ZH,01.06.2022,,,2021,,,,10. Stock,,,,,2'770,,,2.5,,77,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8055 Zürich ZH,By arrangement,,,not available,,,,not available,,,,,1950,,,2.5,,not available,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8055 Zürich ZH,nach Vereinbarung,,,nicht verfügbar,,,,nicht verfügbar,,,,,1'950,,,2.5,,nicht verfügbar,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8002 Zürich ZH,By arrangement,,,not available,,,,not available,,,,,300,,,1.5,,not available,,Studio,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Turbinenstrasse 60 8005 Zürich,15.06.2022,,,non disponibile,,,,15. piano,,,,,3'600,,,2.5,,77,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Universitätstrasse 33 8006 Zürich,Data da convenire,True,,non disponibile,,,,1. piano,,,,,1'582,,,2,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Siewerdtstrasse 89 8050 Zürich,01.07.2022,True,,1960,,,,EG,,,,,1'495,,,2,,53,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Haldenstrasse 146 8055 Zürich,01.06.2022,True,,1992,,,,2. piano,,,,,2'200,,,2.5,,55,,Appartamento mansardato,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Freilagerstrasse 27 8047 Zürich,Data da convenire,,,1948,,,,2. piano,,,,,4'050,,,1,,133,,Loft,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hohlstrasse 8048 Zürich,Data da convenire,,,non disponibile,,,,3. piano,,,,,995,,,1,,non disponibile,True,Camera singola,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Rotbuchstrasse 8037 Zürich,Data da convenire,,,non disponibile,,,,2. piano,,,,,950,,,1,,20,,Studio,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Carl-Spitteler-Str. 70 8053 Zürich,Data da convenire,True,,non disponibile,,,,1. piano,,,,,3'550,,,1.5,,44,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Gertrudstrasse 22 8003 Zürich,Data da convenire,True,,non disponibile,,,,3. piano,,,,,2'920,,,1.5,,36,True,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8049 Zürich ZH,Data da convenire,,,non disponibile,,,,non disponibile,,,,,50,,,1,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Rennweg 8001 Zürich,Data da convenire,,,non disponibile,,,,non disponibile,,,,,3'000,,,1.5,,40,True,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hohlstrasse 409 8048 Zürich,Data da convenire,,,non disponibile,,,,2. piano,,,,,2'400,,,1.5,,78,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Badenerstrasse 414 8004 Zürich,Data da convenire,,,non disponibile,,,,3. piano,,,,,2'100,,,1.5,,48,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8004 Zürich ZH,Immediata,,,non disponibile,,,,4. piano,,,,,1'580,,,1.5,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Universitätstrasse 89 8006 Zürich,Data da convenire,,,1905,,,,5. piano,,,,,1'760,,,1.5,,42,,Appartamento duplex,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Badenerstrasse 136 8004 Zürich ZH,Immediata,True,,2020,,,,3. piano,,,,,1'898,,,1.5,,35,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Kelchweg 2 8048 Zürich,01.07.2022,True,,not available,,,,3. floor,,,,,1450,,,2,,not available,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Schaffhauserstrasse 276 8057 Zürich,Immediata,True,,1965,,,,1. piano,,,,,1'300,,,1.5,,32,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Kelchweg 2 8048 Zürich,01.07.2022,True,,Non disponible,,,,3. étage,,,,,1'450,,,2,,Non disponible,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Brinerstrasse 4 8003 Zürich ZH,01.08.2022,,,non disponibile,,,,1. piano,,,,,1'400,,,1,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Turbinenstrasse 60 8005 Zürich,15.06.2022,,,Non disponible,,,True,15. étage,,,,,3'600,,,2.5,,77,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8053 Zürich ZH,Immediata,,,non disponibile,,,,non disponibile,,,,,1'114,,,1,,35,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Turbinenstrasse 60 8005 Zürich,15.06.2022,,,not available,,,,15. floor,,,,,3600,,,2.5,,77,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Universitätstrasse 33 8006 Zürich,À convenir,True,,Non disponible,,,True,1. étage,,,True,,1'582,,,2,,Non disponible,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Universitätstrasse 33 8006 Zürich,By arrangement,True,,not available,,,,1. floor,,,,,1582,,,2,,not available,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Riesbachstrasse 52 8008 Zürich,01.08.2022,,,1954,,,,4. piano,,,,,990,,,1,,22,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Siewerdtstrasse 89 8050 Zürich,01.07.2022,True,,1960,,,,EG,,,,,1'495,,,2,,53,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Siewerdtstrasse 89 8050 Zürich,01.07.2022,True,,1960,,,,EG,,,,,1495,,,2,,53,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Kelchweg 2 8048 Zürich,01.07.2022,,,nicht verfügbar,,,,3. Stock,,,,,1'450,,,2,,nicht verfügbar,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Flüelastrasse 47 8047 Zürich ZH,16.07.2022,,,non disponibile,,,,2. piano,,,,,1'325,,,1.5,,28,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Haldenstrasse 146 8055 Zürich,01.06.2022,True,,1992,,,,2. étage,,,,True,2'200,,,2.5,,55,,Appartement mansardé,True
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Haldenstrasse 146 8055 Zürich,01.06.2022,True,,1992,,,,2. floor,,,,,2200,,,2.5,,55,,Penthouse,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Turbinenstrasse 60 8005 Zürich,15.06.2022,,,nicht verfügbar,,,,15. Stock,,,,,3'600,,,2.5,,77,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8004 Zürich ZH,Data da convenire,,,non disponibile,,,,non disponibile,,,,,60,,,1.5,,non disponibile,,Studio,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Universitätstrasse 33 8006 Zürich,nach Vereinbarung,,,nicht verfügbar,,,,1. Stock,,,,,1'582,,,2,,nicht verfügbar,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Birmensdorferstrasse 358 8055 Zürich ZH,29.07.2022,True,,non disponibile,,,,1. piano,,,,,1'325,,,1.5,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hofwiesenstrasse 200 8057 Zürich,01.06.2022,,,Non disponible,,,True,4. étage,,,,,2'050,,,2,,Non disponible,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hofwiesenstrasse 200 8057 Zürich,01.06.2022,,,not available,,,,4. floor,,,,,2050,,,2,,not available,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Siewerdtstrasse 89 8050 Zürich,01.07.2022,,,1960,,,,EG,,,,,1'495,,,2,,53,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8006 Zürich ZH,Data da convenire,,,non disponibile,,,,non disponibile,,,,,1'200,,,1.5,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Tödistrasse 48 8002 Zürich,01.07.2022,True,,1957,,,True,5. étage,,,,,3'975,,,2.5,,140,,Appartement mansardé,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Tödistrasse 48 8002 Zürich,01.07.2022,True,,1957,,,,5. floor,,,,,3975,,,2.5,,140,,Penthouse,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Haldenstrasse 8 8045 Zurich,01.07.2022,True,,Non disponible,,,True,EG,,,True,True,2'930,,,2.5,,Non disponible,,Appartement,True
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Dachslernstrasse 85A 8048 Zürich,Data da convenire,True,,non disponibile,,,,3. piano,,,,,2'090,,,1.5,,41,,Appartamento mansardato,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Haldenstrasse 8 8045 Zurich,01.07.2022,True,,not available,,,,EG,,,,,2930,,,2.5,,not available,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Weststr. 133 8003 Zürich,16.06.2022,,,1968,,,,3. piano,,,,,1'140,,,1,,25,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Zschokkestrasse 12A 8037 Zürich,À convenir,,,Non disponible,,,,EG,,,,,1'510,,,2,,47,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Zschokkestrasse 12A 8037 Zürich,By arrangement,,,not available,,,,EG,,,,,1510,,,2,,47,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hofwiesenstrasse 200 8057 Zürich,01.06.2022,,,nicht verfügbar,,,,4. Stock,,,,,2'050,,,2,,nicht verfügbar,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Allmendstrasse 156 8041 Zürich,01.08.2022,True,,2020,,,True,1. étage,,,,True,2'598,,,2.5,,88,,Appartement,True
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Bockhornstrasse 8047 Zürich,Data da convenire,,,non disponibile,,,,2. piano,,,,,940,,,1,,14,,Camera singola,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Allmendstrasse 156 8041 Zürich,01.08.2022,True,,2020,,,,1. floor,,,,,2598,,,2.5,,88,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Haldenstrasse 8 8045 Zurich,01.07.2022,,,nicht verfügbar,,,,EG,,,,,2'930,,,2.5,,nicht verfügbar,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Elisabethenstr. 6 8004 Zürich,Data da convenire,,,non disponibile,,,,1. piano,,,,,1'390,,,1,,24,True,Studio,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Zschokkestrasse 12A 8037 Zürich,nach Vereinbarung,,,nicht verfügbar,,,,EG,,,,,1'510,,,2,,47,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Allmendstrasse 156 8041 Zürich,01.08.2022,,,2020,,,,1. Stock,,,,,2'598,,,2.5,,88,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Spiegelgasse 13 8001 Zürich,By arrangement,,,1310,,,,2. floor,,,,,3350,,,2,,62,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Strehlgasse 8001 Zürich,Data da convenire,,,non disponibile,,,,non disponibile,,,,,3'250,,,1.5,,25,True,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Spiegelgasse 13 8001 Zürich,À convenir,,,1310,,,True,2. étage,,,,,3'350,,,2,,62,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hardstrasse 5 8004 Zürich,By arrangement,,,not available,,,,1. floor,,,,,1322,,,2,,not available,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8003 Zürich ZH,Data da convenire,,,non disponibile,,,,non disponibile,,,,,100,,,1,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hardstrasse 5 8004 Zürich,À convenir,,,Non disponible,,,True,1. étage,,,,True,1'322,,,2,,Non disponible,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Spiegelgasse 13 8001 Zürich,nach Vereinbarung,,,1310,,,,2. Stock,,,,,3'350,,,2,,62,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Bolleystrasse 22 8006 Zürich ZH,Immediately,True,,not available,,,,2. floor,,,,,1592,,,2,,not available,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Untere Zäune 21 8001 Zürich,Data da convenire,,,non disponibile,,,,non disponibile,,,,,2'130,,,1,,25,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hardstrasse 5 8004 Zürich,nach Vereinbarung,,,nicht verfügbar,,,,1. Stock,,,,,1'322,,,2,,nicht verfügbar,True,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Bolleystrasse 22 8006 Zürich ZH,Immédiate,True,,Non disponible,,,,2. étage,,,,,1'592,,,2,,Non disponible,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hohlstrasse 413 8048 Zürich,By arrangement,True,,not available,,,,1. floor,,,,,1830,,,2,,36,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Tödistrasse 48 8002 Zürich,01.07.2022,True,,1957,,,,5. piano,,,,,3'975,,,2.5,,140,,Appartamento mansardato,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Bolleystrasse 22 8006 Zürich ZH,sofort,,,nicht verfügbar,,,,2. Stock,,,,,1'592,,,2,,nicht verfügbar,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Haldenstrasse 8 8045 Zurich,01.07.2022,True,,non disponibile,,,,EG,,,,,2'930,,,2.5,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hohlstrasse 413 8048 Zürich,À convenir,True,,Non disponible,,,True,1. étage,,,True,,1'830,,,2,,36,,Appartement,True
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hammerstrasse 8008 Zürich,01.07.2022,True,,not available,,,,1. floor,,,,,2250,,,2,,53,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hohlstrasse 413 8048 Zürich,nach Vereinbarung,,,nicht verfügbar,,,,1. Stock,,,,,1'830,,,2,,36,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Zschokkestrasse 12A 8037 Zürich,Data da convenire,,,non disponibile,,,,EG,,,,,1'510,,,2,,47,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hammerstrasse 8008 Zürich,01.07.2022,True,,Non disponible,,,,1. étage,,,True,,2'250,,,2,,53,,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Allmendstrasse 156 8041 Zürich,01.08.2022,True,,2020,,,,1. piano,,,,,2'598,,,2.5,,88,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Regensdorferstr. 183 8049 Zürich,16.06.2022,,,1951,,,,2. floor,,,,,2160,,,4,,90,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hammerstrasse 8008 Zürich,01.07.2022,,,nicht verfügbar,,,,1. Stock,,,,,2'250,,,2,,53,,Wohnung,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Mühlebachstrasse 30 8008 Zürich,Immédiate,True,,Non disponible,,,True,2. étage,,,,,2'790,,,2.5,,65,True,Appartement,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hardstrasse 5 8004 Zürich,Data da convenire,,,non disponibile,,,,1. piano,,,,,1'322,,,2,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Baslerstrasse 29 8048 Zürich,Immediately,,,1968,,,,7. floor,,,,,2780,,,4.5,,98,True,Attic apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Bolleystrasse 22 8006 Zürich ZH,Immediata,True,,non disponibile,,,,2. piano,,,,,1'592,,,2,,non disponibile,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Baslerstrasse 77 8048 Zürich,01.07.2022,,,not available,,,,not available,,,,,3475,,,4.5,,101,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hohlstrasse 413 8048 Zürich,Data da convenire,True,,non disponibile,,,,1. piano,,,,,1'830,,,2,,36,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Hammerstrasse 8008 Zürich,01.07.2022,True,,non disponibile,,,,1. piano,,,,,2'250,,,2,,53,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Mühlebachstrasse 30 8008 Zürich,Immediately,True,,not available,,,,2. floor,,,,,2790,,,2.5,,65,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Franklinstrasse 35 8050 Zürich,01.07.2022,True,,non disponibile,,,,4. piano,,,,,1'850,,,2.5,,40,,Appartamento,
Albisriederstr. 166a 8003 Zürich,01.06.2022,True,,1972,,,,7. piano,,,,,Su richiesta,,,2.5,,56,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Zürichholzstrasse 8 8057 Zürich,Immediata,True,,non disponibile,,,,EG,,,,,2'100,,,2,,53,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Rümlangstrasse 31 8052 Zürich,01.06.2022,True,,2020,,,,1. piano,,,,,2'040,,,2.5,,58,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Rennweg 38 8001 Zürich,01.06.2022,,,1800,,,,4. floor,,,,,4855,,,4,,127,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Aemtlerstrasse 86 8003 Zürich,Data da convenire,True,,non disponibile,,,,non disponibile,,,,,3'330,,,2.5,,49,True,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8001 Zürich,Immediately,True,,not available,,,,3. floor,,,,,17000,,,4,,139,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Kalkbreitestrasse 41 8003 Zürich,Data da convenire,,,non disponibile,,,,non disponibile,,,,,3'230,,,2.5,,40,True,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Wiesliacher 9 8053 Zürich,Immediately,True,,1970,,,,2. floor,,,,,2380,,,4,,88,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Im Glockenacker 13 8053 Zürich ZH,01.06.2022,True,,2018,,,,1. floor,,,,,3485,,,4.5,,120,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Käferholzstrasse 58 8057 Zürich,01.08.2022,,,not available,,,,7. floor,,,,,3975,,,4.5,,114,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Caspar-Wüest-Strasse 10 8052 Zürich,Immediately,,,1962,,,,3. floor,,,,,2200,,,4,,83,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Loorenstrasse 18 8053 Zürich,By arrangement,,,not available,,,,1. floor,,,,,1915,,,4,,85,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Stauffacherstrasse 8004 Zurich,20.07.2022,True,,not available,,,,1. floor,,,,,4950,,,4.5,,110,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Franklinstrasse 21 8050 Zürich,Immediately,True,,1927,,,,3. floor,,,,,2540,,,2.5,,75,True,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Röschibachstrasse 8046 Zürich ZH,16.06.2022,,,not available,,,,6. floor,,,,,1402,,,3,,75,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Rotachstrasse 17 8003 Zürich,Data da convenire,,,non disponibile,,,,non disponibile,,,,,3'030,,,2.5,,30,True,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Ernastrasse 8004 Zürich ZH,16.06.2022,,,not available,,,,2. floor,,,,,1279,,,3,,56,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Langstrasse 213 8005 Zürich,Data da convenire,,,non disponibile,,,,non disponibile,,,,,2'400,,,2.5,,40,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Im Isengrind 8051 Zürich ZH,01.07.2022,,,not available,,,,6. floor,,,,,1094,,,3,,69,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Winterthurerstrasse 304 8057 Zürich,01.07.2022,,,2019,,,,2. floor,,,,,1950,,,2,,not available,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}8006 Zürich ZH,01.06.2022,,,not available,,,,5. floor,,,,,2390,,,2.5,,70,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Schaffhauserstrasse 486 8052 Zürich,01.06.2022,,,2022,,,,3. piano,,,,,2'770,,,2.5,,78,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Culmannstrasse 8006 Zürich ZH,01.06.2022,,,not available,,,,1. floor,,,,,687,,,1,,33,,Apartment,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Weinbergstrasse 23 8001 Zürich,Data da convenire,,,non disponibile,,,,non disponibile,,,,,4'200,,,2.5,,60,,Appartamento,
.css-1y5nuta{box-sizing:border-box;margin-right:0.8rem;cursor:inherit;}Im Isengrind 8051 Zürich ZH,16.06.2022,,,not available,,,,12. floor,,,,,770,,,1.5,,33,,Apartment,
